X,Y,OBJECTID,LATITUDE,LONGITUDE,Count_,Name,HAB_ID,Location,SAMPLE_DATE,SAMPLE_DEPTH,PROOF_DATE
-81.264726904828976,29.85137429447747,28625,29.85138,-81.26473,0,Karenia brevis,HABW170621-025,St. Augustine Beach,2017-06-20T00:00:00.000Z,0.1,2017-10-31T00:00:00.000Z
-81.250996911194363,29.76869431370557,28626,29.7687,-81.251,0,Karenia brevis,HABW170621-026,Crescent Beach,2017-06-20T00:00:00.000Z,0.1,2017-10-31T00:00:00.000Z
-81.210726926414026,29.666274336229119,28627,29.66628,-81.21073,0,Karenia brevis,HABW170621-027,Marineland Beach,2017-06-20T00:00:00.000Z,0.1,2017-10-31T00:00:00.000Z
-82.158829741544565,26.911662025430555,28628,26.911667,-82.158833,0,Karenia brevis,HABW170622-001,"Hog Island; S of (Charlotte Harbor)",2017-06-21T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-81.677996909678654,25.843995279497328,28629,25.844,-81.678,0,Karenia brevis,HABW170622-002,Cape Romano (Gullivan Bay),2017-06-21T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-81.632163922448456,25.881495268997195,28630,25.8815,-81.632167,0,Karenia brevis,HABW170622-003,"Coon Key; S of (Gullivan Bay)",2017-06-21T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-81.608829928720226,25.891662266317638,28631,25.891667,-81.608833,0,Karenia brevis,HABW170622-004,"Shell Key; S of (Gullivan Bay)",2017-06-21T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.194496742639387,26.526355120891719,28632,26.52636,-82.1945,0,Karenia brevis,HABW170622-005,South Seas Plantation Entrance,2017-06-21T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-82.080116778185143,26.423085143838367,28633,26.42309,-82.08012,0,Karenia brevis,HABW170622-006,Tarpon Road Beach,2017-06-21T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-82.01542679578688,26.451565135308162,28634,26.45157,-82.01543,0,Karenia brevis,HABW170622-007,Lighthouse Beach,2017-06-21T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-81.957756812262403,26.453975133759677,28635,26.45398,-81.95776,0,Karenia brevis,HABW170622-008,Lynn Hall Park,2017-06-21T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-81.845736848721998,26.331045162168227,28636,26.33105,-81.84574,0,Karenia brevis,HABW170622-010,Bonita Beach Park,2017-06-21T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-80.545987177133114,28.029674712594659,28637,28.02968,-80.54599,0,Karenia brevis,HABW170622-011,Beach Woods Pier (Indian River),2017-06-21T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-80.658597130795926,28.404894623452254,28638,28.4049,-80.6586,0,Karenia brevis,HABW170622-012,"Kelly Park; NE of (Banana River)",2017-06-21T00:00:00.000Z,0.7,2017-11-03T00:00:00.000Z
-80.054197354794951,26.893709980640239,28639,26.893715,-80.0542,0,Karenia brevis,HABW170622-013,Juno Beach Fishing Pier,2017-06-21T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-80.54206119888002,27.338175881801739,28640,27.338181,-80.542064,0,Karenia brevis,HABW170622-014,"Carlton Road; canal E of",2017-06-21T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-82.577896607262005,27.331594932353802,28641,27.3316,-82.5779,0,Karenia brevis,HABW170622-015,Bay Dock (Sarasota Bay),2017-06-21T00:00:00.000Z,0.5,2017-10-17T00:00:00.000Z
-82.579376606845415,27.33374493184111,28642,27.33375,-82.57938,0,Karenia brevis,HABW170622-016,New Pass Dock (Sarasota Bay),2017-06-21T00:00:00.000Z,0.5,2017-10-17T00:00:00.000Z
-82.361886681878374,26.924665026639541,28643,26.92467,-82.36189,333,Karenia brevis,HABW170623-004,Englewood Beach,2017-06-21T00:00:00.000Z,0.5,2017-11-28T00:00:00.000Z
-82.274146710823899,26.805615054080398,28644,26.80562,-82.27415,0,Karenia brevis,HABW170623-005,Boca Grande Pier (Gasparilla Sound),2017-06-21T00:00:00.000Z,0.5,2017-11-28T00:00:00.000Z
-82.761576528489556,28.155734737441112,28645,28.15574,-82.76158,0,Karenia brevis,HABW170623-017,Tarpon Springs Sponge Docks (Anclote River),2017-06-21T00:00:00.000Z,0.5,2017-11-17T00:00:00.000Z
-82.736996535529656,28.170124733173878,28646,28.17013,-82.737,0,Karenia brevis,HABW170623-018,River Watch Boulevard Boat Ramp (Anclote River),2017-06-21T00:00:00.000Z,0.5,2017-11-17T00:00:00.000Z
-82.691666534789974,28.574994635662559,28647,28.575,-82.69167,0,Karenia brevis,HABW170623-019,"Pine Island; 2.1 mi W of",2017-06-21T00:00:00.000Z,0.5,2017-12-04T00:00:00.000Z
-80.612492152562325,28.198256672541213,28648,28.198262,-80.612495,0,Karenia brevis,HABW170626-003,"Hawksbill Island Drive; canal E of (Banana River)",2017-06-21T00:00:00.000Z,0.5,2017-11-13T00:00:00.000Z
-82.577896607262005,27.331594932353802,28649,27.3316,-82.5779,0,Karenia brevis,HABW170622-017,Bay Dock (Sarasota Bay),2017-06-22T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.579376606845415,27.33374493184111,28650,27.33375,-82.57938,0,Karenia brevis,HABW170622-018,New Pass Dock (Sarasota Bay),2017-06-22T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.751996504430878,28.944161549655707,28651,28.944167,-82.752,0,Karenia brevis,HABW170623-001,"Crystal River Power Plant Intake Canal; mouth of",2017-06-22T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-82.747329506798238,28.912161557123937,28652,28.912167,-82.747333,0,Karenia brevis,HABW170623-002,"Shell Island; 2.9 mi W of",2017-06-22T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-80.739097104665206,28.526404596524948,28653,28.52641,-80.7391,0,Karenia brevis,HABW170623-009,"NASA Causeway; SE side of (Indian River)",2017-06-22T00:00:00.000Z,0.2,2017-10-09T00:00:00.000Z
-80.76653009756015,28.475077609630091,28654,28.475083,-80.766533,0,Karenia brevis,HABW170623-010,Port St. John Boat Ramp (Indian River),2017-06-22T00:00:00.000Z,0.2,2017-10-09T00:00:00.000Z
-80.662447130440611,28.401694624720577,28655,28.4017,-80.66245,0,Karenia brevis,HABW170623-011,Kelly Park (Banana River),2017-06-22T00:00:00.000Z,0.2,2017-10-09T00:00:00.000Z
-80.628437141955928,28.357127635001639,28656,28.357133,-80.62844,0,Karenia brevis,HABW170623-012,520 Slick Boat Ramp (Banana River),2017-06-22T00:00:00.000Z,0.2,2017-10-09T00:00:00.000Z
-80.595047160798885,28.082444700351832,28657,28.08245,-80.59505,0,Karenia brevis,HABW170623-015,"Geiger Point; Melbourne Causeway at (Indian River)",2017-06-22T00:00:00.000Z,0.2,2017-10-09T00:00:00.000Z
-82.826696512854767,28.058594763558443,28658,28.0586,-82.8267,0,Karenia brevis,HABW170623-016,"Honeymoon Island State Park; South Beach",2017-06-22T00:00:00.000Z,0.5,2018-03-27T00:00:00.000Z
-82.858326467096461,29.141664505370937,28659,29.14167,-82.85833,0,Karenia brevis,HABW170623-020,"Compass Point; 1.7 mi SW of (Waccasassa Bay)",2017-06-22T00:00:00.000Z,0.5,2017-12-04T00:00:00.000Z
-82.577896607262005,27.331594932353802,28660,27.3316,-82.5779,0,Karenia brevis,HABW170623-021,Bay Dock (Sarasota Bay),2017-06-23T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.579376606845415,27.33374493184111,28661,27.33375,-82.57938,0,Karenia brevis,HABW170623-022,New Pass Dock (Sarasota Bay),2017-06-23T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-80.610797144808913,28.423994618403061,28662,28.424,-80.6108,0,Karenia brevis,HABW170626-004,"Port Canaveral; N of (Banana River)",2017-06-23T00:00:00.000Z,0.2,2017-11-13T00:00:00.000Z
-84.347329004018022,30.061494334434336,28663,30.0615,-84.347333,0,Karenia brevis,HABW170627-022,"Piney Island; N of (Oyster Bay)",2017-06-23T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-84.414162991013299,29.923494368463935,28664,29.9235,-84.414167,0,Karenia brevis,HABW170627-023,Alligator Harbor Boat Ramp,2017-06-23T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-83.158396441024308,27.306394952555895,28665,27.3064,-83.1584,0,Karenia brevis,HABW170629-047,"Lido Key; 36 mi W of",2017-06-23T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-83.158396441024308,27.306394952555895,28666,27.3064,-83.1584,0,Karenia brevis,HABW170629-048,"Lido Key; 36 mi W of",2017-06-23T00:00:00.000Z,10,2017-11-03T00:00:00.000Z
-83.158396441024308,27.306394952555895,28667,27.3064,-83.1584,0,Karenia brevis,HABW170629-049,"Lido Key; 36 mi W of",2017-06-23T00:00:00.000Z,23,2017-11-03T00:00:00.000Z
-83.158396441024308,27.306394952555895,28668,27.3064,-83.1584,0,Karenia brevis,HABW170629-050,"Lido Key; 36 mi W of",2017-06-23T00:00:00.000Z,30,2017-11-03T00:00:00.000Z
-82.930896510692904,27.173594979143886,28669,27.1736,-82.9309,0,Karenia brevis,HABW170629-051,"Casey Key; 27 mi W of",2017-06-23T00:00:00.000Z,0.5,2017-11-06T00:00:00.000Z
-82.930896510692904,27.173594979143886,28670,27.1736,-82.9309,0,Karenia brevis,HABW170629-052,"Casey Key; 27 mi W of",2017-06-23T00:00:00.000Z,7,2017-11-06T00:00:00.000Z
-82.930896510692904,27.173594979143886,28671,27.1736,-82.9309,0,Karenia brevis,HABW170629-053,"Casey Key; 27 mi W of",2017-06-23T00:00:00.000Z,14,2017-11-06T00:00:00.000Z
-82.930896510692904,27.173594979143886,28672,27.1736,-82.9309,0,Karenia brevis,HABW170629-054,"Casey Key; 27 mi W of",2017-06-23T00:00:00.000Z,20.7,2017-11-06T00:00:00.000Z
-86.508995376952413,30.390994327283774,28673,30.391,-86.509,0,Karenia brevis,HABW170707-022,Norriego Point (East Pass),2017-06-23T00:00:00.000Z,0.1,2017-11-17T00:00:00.000Z
-81.967429811953011,26.397745148251722,28674,26.39775,-81.967433,0,Karenia brevis,HABW170627-028,"Big Carlos Pass; 5 mi W of",2017-06-25T00:00:00.000Z,0.5,2017-11-09T00:00:00.000Z
-81.96831380988813,26.430595139601298,28675,26.4306,-81.968317,0,Karenia brevis,HABW170627-029,"Estero Island; 3 mi W of",2017-06-25T00:00:00.000Z,0.5,2017-11-09T00:00:00.000Z
-80.500797194101821,27.88506474643539,28676,27.88507,-80.5008,0,Karenia brevis,HABW170627-031,Barefoot Bay Pier (Indian River),2017-06-25T00:00:00.000Z,0.5,2017-11-09T00:00:00.000Z
-80.612977146696011,28.350334636257536,28677,28.35034,-80.61298,0,Karenia brevis,HABW170627-033,Diamond Bay (Banana River),2017-06-25T00:00:00.000Z,0.5,2017-11-09T00:00:00.000Z
-80.634997146810392,28.150494685458234,28678,28.1505,-80.635,0,Karenia brevis,HABW170627-034,"Tropic; SW of (Indian River)",2017-06-25T00:00:00.000Z,0.5,2017-11-09T00:00:00.000Z
-82.63126357882885,27.759797829666418,28679,27.759803,-82.631267,0,Karenia brevis,HABW170626-001,"FWRI Peninsula; SE tip of (Bayboro Harbor)",2017-06-26T00:00:00.000Z,0.5,2017-10-10T00:00:00.000Z
-82.63126357882885,27.759797829666418,28680,27.759803,-82.631267,0,Karenia brevis,HABW170626-002,"FWRI Peninsula; SE tip of (Bayboro Harbor)",2017-06-26T00:00:00.000Z,6,2017-10-10T00:00:00.000Z
-82.824296516249518,27.960344786494865,28681,27.96035,-82.8243,0,Karenia brevis,HABW170626-005,Clearwater Pass,2017-06-26T00:00:00.000Z,0.5,2017-10-24T00:00:00.000Z
-82.83129651952342,27.822394820130679,28682,27.8224,-82.8313,0,Karenia brevis,HABW170626-006,Redington Pier,2017-06-26T00:00:00.000Z,0.5,2017-10-24T00:00:00.000Z
-82.739096552322152,27.613294868746486,28683,27.6133,-82.7391,0,Karenia brevis,HABW170626-007,"Mullet Key; Gulf Pier",2017-06-26T00:00:00.000Z,0.5,2017-10-24T00:00:00.000Z
-82.650796578706093,27.60549486840933,28684,27.6055,-82.6508,0,Karenia brevis,HABW170626-008,"Skyway Fishing Pier; South (Lower Tampa Bay)",2017-06-26T00:00:00.000Z,0.5,2017-10-24T00:00:00.000Z
-82.614816589294918,27.585114872504601,28685,27.58512,-82.61482,0,Karenia brevis,HABW170626-009,Fletcher Point (Lower Tampa Bay),2017-06-26T00:00:00.000Z,0.5,2017-10-24T00:00:00.000Z
-82.652196580618522,27.495894894991185,28686,27.4959,-82.6522,0,Karenia brevis,HABW170626-010,Palma Sola Bay Bridge,2017-06-26T00:00:00.000Z,0.5,2017-10-24T00:00:00.000Z
-82.687976572708081,27.446014907438446,28687,27.44602,-82.68798,0,Karenia brevis,HABW170626-011,Longboat Pass Boat Ramp (Sarasota Bay),2017-06-26T00:00:00.000Z,0.5,2017-10-24T00:00:00.000Z
-82.740196554658922,27.538494886393508,28688,27.5385,-82.7402,0,Karenia brevis,HABW170626-012,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),2017-06-26T00:00:00.000Z,0.5,2017-10-24T00:00:00.000Z
-85.304415741845943,29.798624423947249,28689,29.79863,-85.30442,0,Karenia brevis,HABW170627-001,Oak Grove (St. Joseph Bay),2017-06-26T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-85.323075740065448,29.718364442024498,28690,29.71837,-85.32308,0,Karenia brevis,HABW170627-002,"Blacks Island; SE of (St. Joseph Bay)",2017-06-26T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-85.384635721620938,29.758824435625868,28691,29.75883,-85.38464,0,Karenia brevis,HABW170627-003,"St. Joseph Peninsula State Park; NE of (St. Joseph Bay)",2017-06-26T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-85.346995730904652,29.784794428402616,28692,29.7848,-85.347,0,Karenia brevis,HABW170627-004,Mid-St. Joseph Bay,2017-06-26T00:00:00.000Z,0.5,2017-11-13T00:00:00.000Z
-85.361075730631839,29.687184450918377,28693,29.68719,-85.36108,0,Karenia brevis,HABW170627-005,Old Fire Tower (St. Joseph Bay),2017-06-26T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-82.258296718271581,26.711695077488962,28694,26.7117,-82.2583,0,Karenia brevis,HABW170627-006,Boca Grande Pass,2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.219596729893098,26.679795084024615,28695,26.6798,-82.2196,0,Karenia brevis,HABW170627-007,"Mondongo Island; W of (Pine Island Sound)",2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.220996732703824,26.60919510097855,28696,26.6092,-82.221,0,Karenia brevis,HABW170627-008,Captiva Pass,2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.184626743305301,26.599245103559856,28697,26.59925,-82.18463,0,Karenia brevis,HABW170627-009,"Captiva Rocks; SW of (Pine Island Sound)",2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.196296740991613,26.55349511401074,28698,26.5535,-82.1963,0,Karenia brevis,HABW170627-010,Redfish Pass (Pine Island Sound),2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.170813748033396,26.560412112362535,28699,26.560417,-82.170817,0,Karenia brevis,HABW170627-011,"Redfish Pass; 1.8 mi E of (Pine Island Sound)",2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.156666751952315,26.532112119542099,28700,26.532117,-82.15667,0,Karenia brevis,HABW170627-012,"Buck Key; 1.9 mi NE of (Pine Island Sound)",2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.18149674695411,26.487995130860732,28701,26.488,-82.1815,0,Karenia brevis,HABW170627-013,"Buck Key; S of (Blind Pass)",2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.107296768665151,26.488695128599787,28702,26.4887,-82.1073,0,Karenia brevis,HABW170627-014,"York Island; W of (Pine Island Sound)",2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.12569676120377,26.537995116930116,28703,26.538,-82.1257,0,Karenia brevis,HABW170627-015,"Regla Island; W of (Pine Island Sound)",2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.134696758354849,26.576695107255301,28704,26.5767,-82.1347,0,Karenia brevis,HABW170627-016,"Cork Island; W of (Pine Island Sound)",2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.156096751141604,26.590195104928874,28705,26.5902,-82.1561,0,Karenia brevis,HABW170627-017,"Hemp Key; S of (Pine Island Sound)",2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.183696739949539,26.704995076587259,28706,26.705,-82.1837,0,Karenia brevis,HABW170627-018,"Little Bokeelia Island; N of (Charlotte Harbor)",2017-06-26T00:00:00.000Z,0.2,2017-11-13T00:00:00.000Z
-82.776663496531114,28.982161542127351,28707,28.982167,-82.776667,0,Karenia brevis,HABW170627-019,"Deadmans Key; SW of (Barge Canal)",2017-06-26T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-82.820163480815026,29.079827519625017,28708,29.079833,-82.820167,0,Karenia brevis,HABW170627-020,"South Mangrove Point; NW of",2017-06-26T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-82.789163490827576,29.017161533741739,28709,29.017167,-82.789167,0,Karenia brevis,HABW170627-021,"Bushstake Gap; E of (Withlacoochee Bay)",2017-06-26T00:00:00.000Z,0.5,2017-08-28T00:00:00.000Z
-81.836196851795748,26.304805168470732,28710,26.30481,-81.8362,0,Karenia brevis,HABW170627-024,Barefoot Beach State Preserve,2017-06-26T00:00:00.000Z,0.5,2017-11-13T00:00:00.000Z
-81.823766856921182,26.25374518118042,28711,26.25375,-81.82377,0,Karenia brevis,HABW170627-025,Vanderbilt Beach,2017-06-26T00:00:00.000Z,0.5,2017-11-13T00:00:00.000Z
-81.806296865941675,26.131625211062172,28712,26.13163,-81.8063,0,Karenia brevis,HABW170627-026,Naples Pier,2017-06-26T00:00:00.000Z,0.5,2017-11-13T00:00:00.000Z
-81.728046893381389,25.911645264664013,28713,25.91165,-81.72805,0,Karenia brevis,HABW170627-027,South Marco Beach,2017-06-26T00:00:00.000Z,0.5,2017-11-13T00:00:00.000Z
-86.863095279126796,30.375994341248294,28714,30.376,-86.8631,0,Karenia brevis,HABW170627-030,Navarre Pier,2017-06-26T00:00:00.000Z,0.2,2017-11-09T00:00:00.000Z
-80.802275083201422,28.615725576228616,28715,28.615731,-80.802278,0,Karenia brevis,HABW170627-032,Harbor Pointe Marina (Indian River),2017-06-26T00:00:00.000Z,0.5,2017-11-09T00:00:00.000Z
-82.844411513039788,27.894473802933685,28716,27.894479,-82.844415,0,Karenia brevis,HABW170627-035,Bay Pine Boulevard Canal,2017-06-26T00:00:00.000Z,0.5,2017-11-09T00:00:00.000Z
-82.850444511351341,27.89510980315141,28717,27.895115,-82.850448,0,Karenia brevis,HABW170627-036,Indian Rocks Beach,2017-06-26T00:00:00.000Z,0.5,2017-11-09T00:00:00.000Z
-82.632016590717441,27.373164924513109,28718,27.37317,-82.63202,0,Karenia brevis,HABW170628-026,Longboat Key Beach,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.562436612900413,27.32681493332095,28719,27.32682,-82.56244,0,Karenia brevis,HABW170628-027,Ringling Causeway,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.581706606723728,27.315604936267238,28720,27.31561,-82.58171,0,Karenia brevis,HABW170628-028,North Lido Beach,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.577176608460107,27.310994938009127,28721,27.311,-82.57718,0,Karenia brevis,HABW170628-029,Lido Beach Casino,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.567386611288597,27.298174940519573,28722,27.29818,-82.56739,0,Karenia brevis,HABW170628-030,South Lido Park,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.553096616889007,27.26517494754847,28723,27.26518,-82.5531,0,Karenia brevis,HABW170628-031,Siesta Beach,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.51710662833041,27.218424958711214,28724,27.21843,-82.51711,0,Karenia brevis,HABW170628-032,Turtle Beach,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.471216644792065,27.123314981509168,28725,27.12332,-82.47122,0,Karenia brevis,HABW170628-033,Nokomis Beach,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.468826645537632,27.113814982942063,28726,27.11382,-82.46883,0,Karenia brevis,HABW170628-034,North Jetty,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.46088664874371,27.100334986960547,28727,27.10034,-82.46089,0,Karenia brevis,HABW170628-035,Venice Beach,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.452856651538085,27.078264990834917,28728,27.07827,-82.45286,0,Karenia brevis,HABW170628-036,Service Club Park,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.450896652453977,27.073494992455469,28729,27.0735,-82.4509,0,Karenia brevis,HABW170628-037,Venice Fishing Pier,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.447996652663278,27.066304994823842,28730,27.06631,-82.448,0,Karenia brevis,HABW170628-038,Brohard Beach,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.443596654994309,27.057024997142754,28731,27.05703,-82.4436,0,Karenia brevis,HABW170628-039,Caspersen Beach,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.413116664690548,27.010305007360778,28732,27.01031,-82.41312,0,Karenia brevis,HABW170628-040,Manasota Beach,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.385646674680643,26.963235017623294,28733,26.96324,-82.38565,0,Karenia brevis,HABW170628-041,Blind Pass Beach,2017-06-26T00:00:00.000Z,0.5,2017-07-15T00:00:00.000Z
-82.832296514216225,27.977694782666653,28734,27.9777,-82.8323,0,Karenia brevis,HABW170629-018,Clearwater Beach Pier 60,2017-06-26T00:00:00.000Z,0.5,2018-05-16T00:00:00.000Z
-83.11019639661373,29.081314526615458,28735,29.08132,-83.1102,0,Karenia brevis,HABW170629-019,"Seahorse Key; 2.5 mi SW of",2017-06-26T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-83.180866378518417,29.023124542679916,28736,29.02313,-83.18087,0,Karenia brevis,HABW170629-020,"Seahorse Key; 8.4 mi SW of",2017-06-26T00:00:00.000Z,0.5,2017-11-03T00:00:00.000Z
-81.085079973662729,29.373377402306453,28737,29.373383,-81.085083,0,Karenia brevis,HABW170630-017,"Tomoka Marsh Aquatic Preserve; E of (Halifax River)",2017-06-26T00:00:00.000Z,0.5,2017-11-06T00:00:00.000Z
-81.03587999294983,29.253644429372713,28738,29.25365,-81.035883,0,Karenia brevis,HABW170630-018,"Sunrise Park; N of (Halifax River)",2017-06-26T00:00:00.000Z,0.5,2017-11-06T00:00:00.000Z
-81.000197004537881,29.194011442747559,28739,29.194017,-81.0002,0,Karenia brevis,HABW170630-019,"Bethune Point Park; SE of (Halifax River)",2017-06-26T00:00:00.000Z,0.5,2017-11-06T00:00:00.000Z
-80.984847010679445,29.167527448616969,28740,29.167533,-80.98485,0,Karenia brevis,HABW170630-020,"Riverpoint Drive; SW of (Halifax River)",2017-06-26T00:00:00.000Z,0.5,2017-11-06T00:00:00.000Z
-85.749078596906273,30.259688332233047,28741,30.259694,-85.749083,0,Karenia brevis,HABW170706-026,"Cedar Hammock; W of (West Bay)",2017-06-26T00:00:00.000Z,0.2,2017-08-28T00:00:00.000Z
-82.857396522131182,27.484044902063175,28742,27.48405,-82.8574,0,Karenia brevis,HABW170706-076,"Anna Maria Island; 9.1 mi W of",2017-06-26T00:00:00.000Z,0.5,2017-12-12T00:00:00.000Z
-82.857396522131182,27.484044902063175,28743,27.48405,-82.8574,0,Karenia brevis,HABW170706-077,"Anna Maria Island; 9.1 mi W of",2017-06-26T00:00:00.000Z,5.4,2017-12-12T00:00:00.000Z
-82.857396522131182,27.484044902063175,28744,27.48405,-82.8574,0,Karenia brevis,HABW170706-078,"Anna Maria Island; 9.1 mi W of",2017-06-26T00:00:00.000Z,10.9,2017-12-13T00:00:00.000Z
-82.857396522131182,27.484044902063175,28745,27.48405,-82.8574,0,Karenia brevis,HABW170706-079,"Anna Maria Island; 9.1 mi W of",2017-06-26T00:00:00.000Z,0.5,2017-12-13T00:00:00.000Z
-83.111126444885258,27.630444873667201,28746,27.63045,-83.11113,0,Karenia brevis,HABW170706-080,"Mullet Key; 23 mi W of",2017-06-26T00:00:00.000Z,0.5,2017-12-13T00:00:00.000Z
-83.111126444885258,27.630444873667201,28747,27.63045,-83.11113,0,Karenia brevis,HABW170706-081,"Mullet Key; 23 mi W of",2017-06-26T00:00:00.000Z,10,2017-12-13T00:00:00.000Z
-83.111126444885258,27.630444873667201,28748,27.63045,-83.11113,0,Karenia brevis,HABW170706-082,"Mullet Key; 23 mi W of",2017-06-26T00:00:00.000Z,21.1,2017-12-13T00:00:00.000Z
-83.14008644440581,27.372354936725664,28749,27.37236,-83.14009,0,Karenia brevis,HABW170706-083,"Longboat Key; 31 mi W of",2017-06-26T00:00:00.000Z,0.5,2017-12-13T00:00:00.000Z
-83.14008644440581,27.372354936725664,28750,27.37236,-83.14009,0,Karenia brevis,HABW170706-084,"Longboat Key; 31 mi W of",2017-06-26T00:00:00.000Z,14.2,2017-12-13T00:00:00.000Z
-83.14008644440581,27.372354936725664,28751,27.37236,-83.14009,0,Karenia brevis,HABW170706-085,"Longboat Key; 31 mi W of",2017-06-26T00:00:00.000Z,28.6,2017-12-13T00:00:00.000Z
-83.39451636766691,27.516614907672523,28752,27.51662,-83.39452,0,Karenia brevis,HABW170706-086,"Anna Maria Island; 40 mi W of",2017-06-26T00:00:00.000Z,0.5,2017-12-13T00:00:00.000Z
-83.39451636766691,27.516614907672523,28753,27.51662,-83.39452,0,Karenia brevis,HABW170706-087,"Anna Maria Island; 40 mi W of",2017-06-26T00:00:00.000Z,17.8,2017-12-13T00:00:00.000Z
-83.39451636766691,27.516614907672523,28754,27.51662,-83.39452,0,Karenia brevis,HABW170706-088,"Anna Maria Island; 40 mi W of",2017-06-26T00:00:00.000Z,35.9,2017-12-13T00:00:00.000Z
-83.409996370204851,27.254824971181964,28755,27.25483,-83.41,0,Karenia brevis,HABW170706-089,"Siesta Key; 52 mi W of",2017-06-26T00:00:00.000Z,0.5,2017-12-13T00:00:00.000Z
-83.409996370204851,27.254824971181964,28756,27.25483,-83.41,0,Karenia brevis,HABW170706-090,"Siesta Key; 52 mi W of",2017-06-26T00:00:00.000Z,20.6,2017-12-13T00:00:00.000Z
-83.409996370204851,27.254824971181964,28757,27.25483,-83.41,0,Karenia brevis,HABW170706-091,"Siesta Key; 52 mi W of",2017-06-26T00:00:00.000Z,41.9,2017-12-13T00:00:00.000Z
-83.172946443799745,27.086645006701236,28758,27.08665,-83.17295,0,Karenia brevis,HABW170706-092,"Venice; 44 mi W of",2017-06-26T00:00:00.000Z,0.5,2017-12-13T00:00:00.000Z
-83.172946443799745,27.086645006701236,28759,27.08665,-83.17295,0,Karenia brevis,HABW170706-093,"Venice; 44 mi W of",2017-06-26T00:00:00.000Z,17.8,2017-12-13T00:00:00.000Z
